time,symbol,open,high,low,close,volume_from,volume_to
2021-08-07 13:00:00,BTC,43560.11,43744.86,43137.03,43206.48,3098.23,134472227.29
2021-08-07 14:00:00,BTC,43206.48,43656.61,43206.48,43530.1,1604.65,69766716.99
2021-08-07 15:00:00,BTC,43530.1,43692.27,43330.96,43404.36,1609.16,70011663.65
2021-08-07 16:00:00,BTC,43404.36,43752.32,42473.57,43739.34,5451.98,234944103.46
2021-08-07 17:00:00,BTC,43739.34,43767.7,43251.27,43456.08,2079.58,90430184.52
2021-08-07 18:00:00,BTC,43456.08,43690.98,43292.61,43585.16,1403.24,61052360.12
2021-08-07 19:00:00,BTC,43585.16,44081.44,43467.86,43997.41,1567.11,68526634.33
2021-08-07 20:00:00,BTC,43997.41,44175.18,43669.92,43965.24,1954.95,85889933.61
2021-08-07 21:00:00,BTC,43965.24,44389.38,43523.1,43561.48,2991.57,131948747.31
2021-08-07 22:00:00,BTC,43561.48,44207.35,43557.72,44070.22,1961.18,86225275
2021-08-07 23:00:00,BTC,44070.22,44731.51,44067.46,44617.96,2318.88,103097168.28
2021-08-08 00:00:00,BTC,44617.96,44808,44182.2,44598.57,2813.64,125264176.56
2021-08-08 01:00:00,BTC,44598.57,44629.73,43912.84,44127.03,2146.45,94822584.39
2021-08-08 02:00:00,BTC,44127.03,44164.65,43822.62,43973.63,1951.85,85860261.08
2021-08-08 03:00:00,BTC,43973.63,44371.9,43946.33,44362.11,832.03,36817386.81
2021-08-08 04:00:00,BTC,44362.11,44535.02,44254.29,44355.34,666.19,29574193.69
2021-08-08 05:00:00,BTC,44355.34,44824.29,44220.48,44774.1,922.06,41117196.41
2021-08-08 06:00:00,BTC,44774.1,45310.33,44681.72,45105.02,2535.74,114187582.46
2021-08-08 07:00:00,BTC,45105.02,45288.2,44782.47,44824.28,1419.69,63932233.15
2021-08-08 08:00:00,BTC,44824.28,45047.11,44442.8,44482.64,1198.68,53702266.98
2021-08-08 09:00:00,BTC,44482.64,44897.25,44466.63,44743.98,564.65,25256397.96
2021-08-08 10:00:00,BTC,44743.98,44887.39,44225.02,44408.17,1223.22,54363565.25
2021-08-08 11:00:00,BTC,44408.17,44735.69,44140.65,44487.96,883.39,39235351.4
2021-08-08 12:00:00,BTC,44487.96,45147.18,44419.16,45037.1,1188.4,53327510.98
2021-08-08 13:00:00,BTC,45037.1,45195.77,44580.68,44765.94,1956.26,87644819.03
2021-08-08 14:00:00,BTC,44765.94,44879.24,43889.87,43938.34,3000.58,132947887.88
2021-08-08 15:00:00,BTC,43938.34,44207.7,43789.31,44010.76,2526.72,111272096.52
2021-08-08 16:00:00,BTC,44010.76,44392.06,43639.95,43753.2,2529.6,111246258.54
2021-08-08 17:00:00,BTC,43753.2,43926.81,43551.03,43695.26,2079.59,90945898.22
2021-08-08 18:00:00,BTC,43695.26,43925.43,43496.95,43634.48,1668.21,72877860.21
2021-08-08 19:00:00,BTC,43634.48,43883.66,43300.59,43736.81,2613.42,113901820.45
2021-08-08 20:00:00,BTC,43736.81,44258.05,43580.35,43842.17,1621.82,71199628.45
2021-08-08 21:00:00,BTC,43842.17,44262.97,43799.24,44255.38,477.66,21041675.06
2021-08-08 22:00:00,BTC,44255.38,44583.23,44185.55,44225.03,950.67,42185266.21
2021-08-08 23:00:00,BTC,44225.03,44459.71,43663.81,43827.75,1663.09,73154823.75
2021-08-09 00:00:00,BTC,43827.75,43973.63,43081.71,43197.08,2614.6,113488434.49
2021-08-09 01:00:00,BTC,43197.08,43370.74,42818.07,43120.98,1887.02,81275628.28
2021-08-09 02:00:00,BTC,43120.98,43508.11,43085.34,43487.91,763.02,33066344.33
2021-08-09 03:00:00,BTC,43487.91,43634.53,43302.03,43512.28,564.74,24550585.79
2021-08-09 04:00:00,BTC,43512.28,43603.71,43282.71,43600.08,436.5,18979638.83
2021-08-09 05:00:00,BTC,43600.08,43733.17,43401.6,43565.7,345.32,15060218.38
2021-08-09 06:00:00,BTC,43565.7,43651.99,43308.78,43489.19,573.44,24916798.84
2021-08-09 07:00:00,BTC,43489.19,43849.77,43392.52,43841.73,793.56,34615945.53
2021-08-09 08:00:00,BTC,43841.73,43907.82,43637.02,43754.55,697.11,30531317.3
2021-08-09 09:00:00,BTC,43754.55,44987.82,43687.75,44868.56,3370.41,150450312.71
2021-08-09 10:00:00,BTC,44868.56,45681.54,44806.02,45649.64,3779.44,171201004.78
2021-08-09 11:00:00,BTC,45649.64,46024.01,45502.55,45960.73,3556.04,162674308.63
2021-08-09 12:00:00,BTC,45960.73,46039.24,45565.92,45690.31,1820.37,83245992.69
2021-08-09 13:00:00,BTC,45690.31,45881.54,45293.5,45426.96,2523.28,115193093.18
2021-08-09 14:00:00,BTC,45426.96,46255.64,45400.32,45634.16,3850.3,176655178.64
2021-08-09 15:00:00,BTC,45634.16,46032.18,45633.41,45910.75,1923.89,88348879.5
2021-08-09 16:00:00,BTC,45910.75,46157.83,45722.32,45899.02,1716.33,78769059.59
2021-08-09 17:00:00,BTC,45899.02,46034.99,45799.94,45851.15,1058.13,48543757.03
2021-08-09 18:00:00,BTC,45851.15,46476.01,45851.12,46217.39,2574.37,118943665.3
2021-08-09 19:00:00,BTC,46217.39,46418.68,45838.19,45981.88,2020.14,93275497.85
2021-08-09 20:00:00,BTC,45981.88,46419.45,45445.85,45453.16,4156.07,190619960.04
2021-08-09 21:00:00,BTC,45453.16,46031.37,44912.1,45731.77,4312.69,195646349.66
2021-08-09 22:00:00,BTC,45731.77,46321.25,45701.95,46241.12,1916.46,88120308.36
