time,symbol,open,high,low,close,volume_from,volume_to
2020-12-31 00:00:00,DOGE,0.00462,0.004773,0.004514,0.004619,75931282.13,353195.26
2021-01-01 00:00:00,DOGE,0.004619,0.005741,0.004606,0.005699,317964411.82,1639311.25
2021-01-02 00:00:00,DOGE,0.005699,0.01408,0.005597,0.01058,3708310837.38,34174268.9
2021-01-03 00:00:00,DOGE,0.01058,0.01386,0.009254,0.009826,2050835415.5,23319659.14
2021-01-04 00:00:00,DOGE,0.009826,0.01151,0.007388,0.009776,1490012658.9,14197090.74
2021-01-05 00:00:00,DOGE,0.009776,0.0103,0.008825,0.009994,394986883.85,3784489.68
2021-01-06 00:00:00,DOGE,0.009994,0.01107,0.009632,0.01043,617792911.84,6323902.29
2021-01-07 00:00:00,DOGE,0.01043,0.01059,0.009159,0.009725,592026237.69,5961410.33
2021-01-08 00:00:00,DOGE,0.009725,0.01028,0.007872,0.009796,341685818.34,3250811
2021-01-09 00:00:00,DOGE,0.009796,0.01074,0.009707,0.01023,374153714.59,3833792.8
2021-01-10 00:00:00,DOGE,0.01023,0.01089,0.008978,0.009887,199234859.14,2000381.07
2021-01-11 00:00:00,DOGE,0.009887,0.009887,0.006703,0.008784,520467774.52,4225867.99
2021-01-12 00:00:00,DOGE,0.008784,0.009148,0.007841,0.008064,548742561.65,4523363.17
2021-01-13 00:00:00,DOGE,0.008064,0.008709,0.007725,0.008698,144626981.04,1188205.23
2021-01-14 00:00:00,DOGE,0.008698,0.01002,0.008286,0.009395,437482345.43,4087395.34
2021-01-15 00:00:00,DOGE,0.009395,0.009819,0.008325,0.00938,254896008.95,2359542.93
2021-01-16 00:00:00,DOGE,0.00938,0.009546,0.009098,0.00927,190456573.71,1775272.09
2021-01-17 00:00:00,DOGE,0.00927,0.009373,0.008788,0.009131,119103244.23,1089205.35
2021-01-18 00:00:00,DOGE,0.009131,0.009307,0.008901,0.009187,107609300.96,980417.96
2021-01-19 00:00:00,DOGE,0.009187,0.009599,0.008995,0.009078,148070987.03,1366438.41
2021-01-20 00:00:00,DOGE,0.009078,0.009146,0.008526,0.009066,72244690.57,644076.85
2021-01-21 00:00:00,DOGE,0.009066,0.009102,0.008028,0.008119,94236813.35,799667.57
2021-01-22 00:00:00,DOGE,0.008119,0.008783,0.007602,0.008488,165891863.77,1360376.69
2021-01-23 00:00:00,DOGE,0.008488,0.008823,0.008367,0.008572,66620814.05,574796.44
2021-01-24 00:00:00,DOGE,0.008572,0.008902,0.008515,0.008713,56354260.31,490094.42
2021-01-25 00:00:00,DOGE,0.008713,0.008894,0.008245,0.008338,73941283.07,634680.32
2021-01-26 00:00:00,DOGE,0.008338,0.008477,0.00797,0.008269,66760859.19,549983.22
2021-01-27 00:00:00,DOGE,0.008269,0.008274,0.007243,0.007471,85831893.93,660510.79
2021-01-28 00:00:00,DOGE,0.007471,0.03721,0.007357,0.03678,7852534860.22,154704536.67
2021-01-29 00:00:00,DOGE,0.03678,0.08524,0.03199,0.0458,11534581763.32,601075244.73
2021-01-30 00:00:00,DOGE,0.0458,0.05075,0.02221,0.02833,5586745417.35,180472709.87
2021-01-31 00:00:00,DOGE,0.02833,0.04865,0.02685,0.03705,4855901205.3,175970478.9
2021-02-01 00:00:00,DOGE,0.03705,0.04383,0.03281,0.03476,2992523920.02,114373553.76
2021-02-02 00:00:00,DOGE,0.03476,0.03526,0.02882,0.03129,1689293906.3,54060366.37
2021-02-03 00:00:00,DOGE,0.03129,0.03993,0.03103,0.03735,1622937372.51,56904169.87
2021-02-04 00:00:00,DOGE,0.03735,0.05965,0.03593,0.05309,5303258124.39,256386286.76
2021-02-05 00:00:00,DOGE,0.05309,0.05456,0.04284,0.04682,2473755039.28,117021750.47
2021-02-06 00:00:00,DOGE,0.04682,0.05886,0.0445,0.05767,2247273573.16,115818503.33
2021-02-07 00:00:00,DOGE,0.05767,0.08769,0.05314,0.07812,5203837741.03,355244272.73
2021-02-08 00:00:00,DOGE,0.07812,0.0854,0.06265,0.07881,3834412412.55,288286558.59
2021-02-09 00:00:00,DOGE,0.07881,0.08379,0.06273,0.07005,2223478798.44,165231945.63
2021-02-10 00:00:00,DOGE,0.07005,0.08136,0.06745,0.0727,1513547792.76,111836979.28
2021-02-11 00:00:00,DOGE,0.0727,0.07508,0.06806,0.06975,766434972.01,54869541.16
2021-02-12 00:00:00,DOGE,0.06975,0.07312,0.06084,0.07006,932149402.02,62699452
2021-02-13 00:00:00,DOGE,0.07006,0.0719,0.06577,0.06633,389575145.1,26762522.93
2021-02-14 00:00:00,DOGE,0.06633,0.06649,0.05564,0.0627,910548356.64,55855238.31
2021-02-15 00:00:00,DOGE,0.0627,0.06405,0.04755,0.05655,1228204491.88,69368792.24
2021-02-16 00:00:00,DOGE,0.05655,0.05982,0.0508,0.05352,679295832.74,37679370.06
2021-02-17 00:00:00,DOGE,0.05352,0.05519,0.04791,0.0495,582131021.62,30060612.73
2021-02-18 00:00:00,DOGE,0.0495,0.06514,0.04894,0.05897,1314498090.62,74178998.06
2021-02-19 00:00:00,DOGE,0.05897,0.05969,0.05389,0.0551,636731837.87,35669482.69
2021-02-20 00:00:00,DOGE,0.0551,0.06064,0.05215,0.05422,646756845.91,35998251.28
2021-02-21 00:00:00,DOGE,0.05422,0.05979,0.05344,0.05613,460877381.11,25996757.55
2021-02-22 00:00:00,DOGE,0.05613,0.06077,0.04803,0.0536,762947824.81,42094653.95
2021-02-23 00:00:00,DOGE,0.0536,0.05384,0.04262,0.04769,667214408.95,31605648.99
2021-02-24 00:00:00,DOGE,0.04769,0.06047,0.04595,0.05685,857064268.81,47482411.37
2021-02-25 00:00:00,DOGE,0.05685,0.05807,0.04966,0.04993,436882917.14,23652826.79
2021-02-26 00:00:00,DOGE,0.04993,0.05265,0.04851,0.05057,307134820.72,15466818.86
2021-02-27 00:00:00,DOGE,0.05057,0.05199,0.04921,0.05014,212601217.75,10734725.3
2021-02-28 00:00:00,DOGE,0.05014,0.05017,0.04481,0.04825,260029708.34,12441277.92
2021-03-01 00:00:00,DOGE,0.04825,0.05247,0.04795,0.05064,251034232.44,12556945.09
2021-03-02 00:00:00,DOGE,0.05064,0.05253,0.04922,0.05041,219515276.7,11186186.2
2021-03-03 00:00:00,DOGE,0.05041,0.0522,0.05005,0.05064,179947407.37,9185621.77
2021-03-04 00:00:00,DOGE,0.05064,0.05124,0.04773,0.04999,222410609.17,11091362.16
2021-03-05 00:00:00,DOGE,0.04999,0.05096,0.04804,0.04963,177777378.21,8777548.26
2021-03-06 00:00:00,DOGE,0.04963,0.05257,0.0492,0.0511,268171766.57,13707677.34
2021-03-07 00:00:00,DOGE,0.0511,0.05237,0.05052,0.0521,139064013.48,7147365.42
2021-03-08 00:00:00,DOGE,0.0521,0.06325,0.05161,0.06316,803426018.43,45579884.26
2021-03-09 00:00:00,DOGE,0.06316,0.06316,0.05597,0.05805,461743966.58,27086967.68
2021-03-10 00:00:00,DOGE,0.05805,0.05876,0.05462,0.05593,251636506.62,14147262.08
2021-03-11 00:00:00,DOGE,0.05593,0.05694,0.05437,0.05597,154429172.65,8582596.7
2021-03-12 00:00:00,DOGE,0.05597,0.05699,0.05444,0.05526,188456510.57,10448185.53
2021-03-13 00:00:00,DOGE,0.05526,0.06284,0.05464,0.06268,423489172.81,24857690.66
2021-03-14 00:00:00,DOGE,0.06268,0.06349,0.05844,0.05844,546164446.67,33334771.95
2021-03-15 00:00:00,DOGE,0.05844,0.05977,0.05504,0.05701,286598348.96,16439410.21
2021-03-16 00:00:00,DOGE,0.05701,0.05909,0.05534,0.05864,287010333.76,16508332.93
2021-03-17 00:00:00,DOGE,0.05864,0.05894,0.05659,0.05797,198378387.22,11481925.26
2021-03-18 00:00:00,DOGE,0.05797,0.05927,0.05698,0.05734,188719822.38,10964062.73
2021-03-19 00:00:00,DOGE,0.05734,0.05984,0.05654,0.05829,157894645.53,9208562.24
2021-03-20 00:00:00,DOGE,0.05829,0.06067,0.05795,0.05887,221182907.8,13140895.88
2021-03-21 00:00:00,DOGE,0.05887,0.05955,0.05678,0.0575,129925810.42,7540299.45
2021-03-22 00:00:00,DOGE,0.0575,0.05797,0.05455,0.05499,175785160.67,9924014.01
2021-03-23 00:00:00,DOGE,0.05499,0.05612,0.05273,0.05345,172082694.88,9394492.69
2021-03-24 00:00:00,DOGE,0.05345,0.05671,0.05084,0.0516,182887367.51,9864885.61
2021-03-25 00:00:00,DOGE,0.0516,0.05248,0.04964,0.05138,182600019.67,9301920.29
2021-03-26 00:00:00,DOGE,0.05138,0.05409,0.05126,0.05392,98778319.08,5211362.7
2021-03-27 00:00:00,DOGE,0.05392,0.05544,0.05341,0.0544,124328986.58,6749960.32
2021-03-28 00:00:00,DOGE,0.0544,0.05487,0.05301,0.05368,75266805.44,4061411.53
2021-03-29 00:00:00,DOGE,0.05368,0.05475,0.05323,0.05415,78802453,4254592.63
2021-03-30 00:00:00,DOGE,0.05415,0.05562,0.05369,0.05404,115963596.01,6315139.29
2021-03-31 00:00:00,DOGE,0.05404,0.05456,0.05171,0.05376,105650577.41,5647296.24
2021-04-01 00:00:00,DOGE,0.05376,0.07046,0.05367,0.06221,982312372.56,61129199.25
2021-04-02 00:00:00,DOGE,0.06221,0.06292,0.05728,0.05763,251342276.36,14844157.9
2021-04-03 00:00:00,DOGE,0.05763,0.0595,0.05559,0.05561,142633081.59,8249865.12
2021-04-04 00:00:00,DOGE,0.05561,0.05817,0.05513,0.05748,92832237.93,5266658.24
2021-04-05 00:00:00,DOGE,0.05748,0.06062,0.05631,0.05992,191195366.2,11130309.49
2021-04-06 00:00:00,DOGE,0.05992,0.06513,0.05804,0.06436,380612643.26,23450720.54
2021-04-07 00:00:00,DOGE,0.06436,0.06739,0.05715,0.05877,449142021.17,27948311.74
2021-04-08 00:00:00,DOGE,0.05877,0.06223,0.05869,0.06184,142048884.51,8668999.18
2021-04-09 00:00:00,DOGE,0.06184,0.06425,0.06055,0.06159,147082314.05,9097603.28
2021-04-10 00:00:00,DOGE,0.06159,0.06508,0.06099,0.06385,192157751.24,12173663.87
2021-04-11 00:00:00,DOGE,0.06385,0.07992,0.0634,0.07418,996394159.61,72198383.66
2021-04-12 00:00:00,DOGE,0.07418,0.07533,0.06877,0.07076,329373788.25,23635958.99
2021-04-13 00:00:00,DOGE,0.07076,0.09598,0.07064,0.09406,1452636416.28,124244357.92
2021-04-14 00:00:00,DOGE,0.09406,0.145,0.0923,0.1211,3786099684.92,460578650.21
2021-04-15 00:00:00,DOGE,0.1211,0.1932,0.1201,0.1828,2597718261.99,408281168.38
2021-04-16 00:00:00,DOGE,0.1828,0.4592,0.1801,0.3659,6158494298.52,1892948148
2021-04-17 00:00:00,DOGE,0.3659,0.3804,0.2306,0.2829,2901879157.3,860357983.27
2021-04-18 00:00:00,DOGE,0.2829,0.354,0.2404,0.3229,1944575567.8,594633128.61
2021-04-19 00:00:00,DOGE,0.3229,0.4346,0.3094,0.4098,2153290287.22,823669647.42
2021-04-20 00:00:00,DOGE,0.4098,0.4233,0.2705,0.3171,3158313447.35,1127569488.18
2021-04-21 00:00:00,DOGE,0.3171,0.3474,0.2962,0.306,1296451039.05,410729671.04
2021-04-22 00:00:00,DOGE,0.306,0.3091,0.2537,0.2611,1633600805.38,457750302.83
2021-04-23 00:00:00,DOGE,0.2611,0.2691,0.1611,0.2498,2423094729.66,531826797.64
2021-04-24 00:00:00,DOGE,0.2498,0.2901,0.2287,0.2705,1229692254.14,326412027.6
2021-04-25 00:00:00,DOGE,0.2705,0.2894,0.225,0.2516,893863851.08,232466120.44
2021-04-26 00:00:00,DOGE,0.2516,0.2808,0.2477,0.2713,654532285.49,174640976.09
2021-04-27 00:00:00,DOGE,0.2713,0.2798,0.265,0.2724,386468691.29,105050881.49
2021-04-28 00:00:00,DOGE,0.2724,0.3447,0.2565,0.3237,1593869708.8,489311347.68
2021-04-29 00:00:00,DOGE,0.3237,0.3248,0.2962,0.3051,514243822.56,159822914.51
2021-04-30 00:00:00,DOGE,0.3051,0.3401,0.3028,0.3384,544245717.6,175987022.81
2021-05-01 00:00:00,DOGE,0.3384,0.3974,0.3285,0.3913,1022700596.38,372566388.21
2021-05-02 00:00:00,DOGE,0.3913,0.4,0.362,0.3738,818347298.34,313202777.12
2021-05-03 00:00:00,DOGE,0.3738,0.4472,0.3738,0.4413,1054746521.02,434002614.59
2021-05-04 00:00:00,DOGE,0.4413,0.6097,0.3969,0.5387,2828958099.46,1457951635.88
2021-05-05 00:00:00,DOGE,0.5387,0.6946,0.525,0.6543,2843205275.15,1784009086.28
2021-05-06 00:00:00,DOGE,0.6543,0.6657,0.5414,0.5812,1253293877.5,753592674.38
2021-05-07 00:00:00,DOGE,0.5812,0.7324,0.5172,0.6894,2068016334.15,1297647066.64
2021-05-08 00:00:00,DOGE,0.6894,0.7398,0.6022,0.6368,1849007938.96,1255189218.79
2021-05-09 00:00:00,DOGE,0.6368,0.7015,0.4215,0.5704,3963026738.35,2122374522.34
2021-05-10 00:00:00,DOGE,0.5704,0.5711,0.4231,0.4506,1349596839.6,668195006.47
2021-05-11 00:00:00,DOGE,0.4506,0.5459,0.4438,0.4945,1081218404.74,536043908.4
2021-05-12 00:00:00,DOGE,0.4945,0.5275,0.3829,0.3924,884154547.06,415228786.47
2021-05-13 00:00:00,DOGE,0.3924,0.5362,0.3522,0.4918,1800852984.14,772683531.01
2021-05-14 00:00:00,DOGE,0.4918,0.5912,0.4653,0.5603,1387852266.11,742288762.56
2021-05-15 00:00:00,DOGE,0.5603,0.564,0.4915,0.5081,619038193.39,323544767.07
2021-05-16 00:00:00,DOGE,0.5081,0.5485,0.4505,0.5151,827611752.07,426093342.21
2021-05-17 00:00:00,DOGE,0.5151,0.5165,0.4563,0.4877,541664163.81,264583449.19
2021-05-18 00:00:00,DOGE,0.4877,0.5143,0.4699,0.4762,380196397.9,185409005.46
2021-05-19 00:00:00,DOGE,0.4762,0.4794,0.2339,0.3313,1621167155.93,609922809.85
2021-05-20 00:00:00,DOGE,0.3313,0.4348,0.2962,0.3993,1094310846.67,410833750.44
2021-05-21 00:00:00,DOGE,0.3993,0.4121,0.3143,0.3588,724101534.47,262661591.29
2021-05-22 00:00:00,DOGE,0.3588,0.3615,0.3173,0.3421,426320660.04,145803807.25
2021-05-23 00:00:00,DOGE,0.3421,0.3506,0.2487,0.3068,849149443.69,252781342.72
