time,symbol,open,high,low,close,volume_from,volume_to
2021-08-15 15:38:00,BTC,45992.5,46013.05,45992.5,46007.64,4.919,226313.38
2021-08-15 15:39:00,BTC,46007.64,46007.64,45990.12,45990.17,5.847,268916.69
2021-08-15 15:40:00,BTC,45990.17,46021.76,45988.88,46021.71,11.93,549049.39
2021-08-15 15:41:00,BTC,46021.71,46024.84,46015.08,46016.49,3.407,156798.92
2021-08-15 15:42:00,BTC,46009.5,46040.91,45994.59,46035.79,2142.21,98618335.16
2021-08-15 15:43:00,BTC,46018.36,46035.35,46018.36,46028.64,2.75,126591.9
2021-08-15 15:44:00,BTC,46028.64,46039.83,46018.18,46039.83,6.142,282640.17
2021-08-15 15:45:00,BTC,46039.83,46091.03,46037.61,46068.05,18.19,838117.22
2021-08-15 15:46:00,BTC,46047.79,46047.79,46022.21,46025.43,71.44,3288056.54
2021-08-15 15:47:00,BTC,46035.4,46037.45,46020.84,46025.31,3.659,168412.4
2021-08-15 15:48:00,BTC,46017.83,46059.91,46014.9,46059.91,83.94,3866268.55
2021-08-15 15:49:00,BTC,46075.25,46092.87,46071.37,46091.11,6.944,320047.58
2021-08-15 15:50:00,BTC,46091.11,46091.96,46035.83,46077.74,6.512,299904.81
2021-08-15 15:51:00,BTC,46077.74,46087.32,46069.88,46073.41,3.756,173062.42
2021-08-15 15:52:00,BTC,46073.41,46095.01,46073.27,46093.72,2.383,109812.97
2021-08-15 15:53:00,BTC,46093.72,46156.31,46093.72,46153.36,10.85,500560.62
2021-08-15 15:54:00,BTC,46153.36,46160.19,46117.81,46119.27,8.922,411656.72
2021-08-15 15:55:00,BTC,46119.27,46119.8,46095.58,46105.19,3.616,166730.19
2021-08-15 15:56:00,BTC,46105.19,46117.19,46104.68,46108.58,6.689,308493.02
2021-08-15 15:57:00,BTC,46103.61,46105.06,46087.52,46103.89,82.9,3822012.2
2021-08-15 15:58:00,BTC,46116.91,46164.56,46116.91,46164.11,9.14,421740.7
2021-08-15 15:59:00,BTC,46164.11,46209.94,46160.17,46199.81,5.13,236919.65
