time,symbol,open,high,low,close,volume_from,volume_to
2020-08-16 00:00:00,BTC,11860.91,11934.96,11701.22,11917.97,22029.01,260716863.02
2020-08-17 00:00:00,BTC,11917.97,12474.73,11775.66,12301.19,56064.01,682170133.05
2020-08-18 00:00:00,BTC,12301.19,12397.4,11855.24,11956.69,49904.68,604246043.52
2020-08-19 00:00:00,BTC,11956.69,12021.8,11592.2,11760.37,50094.06,590122894.96
2020-08-20 00:00:00,BTC,11760.37,11888.72,11679.03,11863.43,43209.58,510502416.84
2020-08-21 00:00:00,BTC,11863.43,11882.67,11494.52,11527.35,63548.27,745059089.73
2020-08-22 00:00:00,BTC,11527.35,11686.02,11379.06,11670.42,49538.11,572197825.57
2020-08-23 00:00:00,BTC,11670.42,11713.62,11521.6,11651.52,33405.25,388308826.36
2020-08-24 00:00:00,BTC,11651.52,11827.45,11594.64,11756.4,39119.97,459366140.6
2020-08-25 00:00:00,BTC,11756.4,11767.64,11130.36,11330.56,50836.08,583786229.48
2020-08-26 00:00:00,BTC,11330.56,11542.65,11259.23,11466.89,27168.29,309986442.65
2020-08-27 00:00:00,BTC,11466.89,11591.64,11135.52,11331.02,40978.91,464957172.93
2020-08-28 00:00:00,BTC,11331.02,11553.81,11289.07,11535.21,30815.36,353027933.9
2020-08-29 00:00:00,BTC,11535.21,11585.98,11433.8,11480.48,16305.87,187746012.8
2020-08-30 00:00:00,BTC,11480.48,11718.98,11470.07,11716.54,16398.78,190649396.2
2020-08-31 00:00:00,BTC,11716.54,11775.27,11586.36,11657.81,26331.03,307926585.75
2020-09-01 00:00:00,BTC,11657.81,12062.06,11540.42,11926.69,45202.86,537292263.85
2020-09-02 00:00:00,BTC,11926.69,11954.28,11219.19,11397.9,53717.87,618129314.2
2020-09-03 00:00:00,BTC,11397.9,11469.2,10017.43,10174.62,82662.97,894736678.62
2020-09-04 00:00:00,BTC,10174.62,10638.71,10020.02,10467.33,54204.6,562742223.01
2020-09-05 00:00:00,BTC,10467.33,10570.95,9880.05,10167.97,60292.64,614402772.13
2020-09-06 00:00:00,BTC,10167.97,10361.12,10019.56,10260.37,29450,300644746.65
2020-09-07 00:00:00,BTC,10260.37,10411.92,9893.68,10379.08,41648.61,422137373.09
2020-09-08 00:00:00,BTC,10379.08,10443.72,9855.68,10128.54,54770.65,553186747.41
2020-09-09 00:00:00,BTC,10128.54,10349.09,9989.63,10228.85,33984.18,346738492.44
2020-09-10 00:00:00,BTC,10228.85,10493.32,10221.37,10345.68,43679.85,452098495.16
2020-09-11 00:00:00,BTC,10345.68,10412.6,10215.49,10398.5,25800.65,266084892.24
2020-09-12 00:00:00,BTC,10398.5,10486.76,10282.43,10448,17704.47,184001054.5
2020-09-13 00:00:00,BTC,10448,10578.97,10224.4,10332.36,28905.77,299956975.1
2020-09-14 00:00:00,BTC,10332.36,10753.33,10259.62,10678.31,34032.31,359274837.28
2020-09-15 00:00:00,BTC,10678.31,10936.89,10632.26,10786.7,34224.45,369481767.48
2020-09-16 00:00:00,BTC,10786.7,11094.7,10670.02,10957.1,34093.35,372894154.99
2020-09-17 00:00:00,BTC,10957.1,11047.25,10755.99,10945.14,26980.75,293584349.54
2020-09-18 00:00:00,BTC,10945.14,11040.66,10823.93,10937.89,22774.38,248821618.73
2020-09-19 00:00:00,BTC,10937.89,11173.88,10898.63,11083.61,17491.35,193207449.76
2020-09-20 00:00:00,BTC,11083.61,11083.9,10775.23,10921.85,21791.13,237773866.86
2020-09-21 00:00:00,BTC,10921.85,10992.25,10319.73,10418.14,44906.88,473754186.1
2020-09-22 00:00:00,BTC,10418.14,10576.92,10365.99,10534.73,28764.85,301280976.85
2020-09-23 00:00:00,BTC,10534.73,10546.48,10166.62,10238.09,26680.48,277589382.46
2020-09-24 00:00:00,BTC,10238.09,10792.17,10213.75,10742.98,29020.54,304956298
2020-09-25 00:00:00,BTC,10742.98,10762.38,10562.14,10694.12,33843.79,360929423.35
2020-09-26 00:00:00,BTC,10694.12,10822.99,10658.15,10734.23,13794.51,148097714.06
2020-09-27 00:00:00,BTC,10734.23,10810.35,10612.42,10781.47,13820.35,148127427.26
2020-09-28 00:00:00,BTC,10781.47,10951.6,10649.18,10699,32269.15,350615325.76
2020-09-29 00:00:00,BTC,10699,10863.02,10641.03,10841.29,31167.43,334584439.48
2020-09-30 00:00:00,BTC,10841.29,10850.12,10666.17,10779.42,29556.58,317604086.65
2020-10-01 00:00:00,BTC,10779.42,10926.47,10454.66,10622.79,39457.33,422940486.72
2020-10-02 00:00:00,BTC,10622.79,10668.49,10388.07,10576.64,33798.95,355424408.51
2020-10-03 00:00:00,BTC,10576.64,10602.28,10507.49,10552.04,10469.92,110570157.37
2020-10-04 00:00:00,BTC,10552.04,10699.94,10534.5,10675.52,10487.7,111420779.07
2020-10-05 00:00:00,BTC,10675.52,10799.53,10627.77,10795.11,23891.17,255950434.22
2020-10-06 00:00:00,BTC,10795.11,10801.66,10533.32,10603.9,30869.62,329346366.4
2020-10-07 00:00:00,BTC,10603.9,10679.76,10554.41,10672.67,19601.45,208253472.75
2020-10-08 00:00:00,BTC,10672.67,10957.42,10541.2,10929.4,39280.36,423807796.12
2020-10-09 00:00:00,BTC,10929.4,11109.32,10839.3,11058.78,32665.61,359802403.01
2020-10-10 00:00:00,BTC,11058.78,11485.43,11057.98,11301.57,26181.83,296925751.27
2020-10-11 00:00:00,BTC,11301.57,11434.1,11284.09,11375.51,17795.07,202131016.49
2020-10-12 00:00:00,BTC,11375.51,11725.28,11223.99,11539.76,41705.77,478557074.68
2020-10-13 00:00:00,BTC,11539.76,11561.69,11314.56,11427.29,33529.75,383360256.66
2020-10-14 00:00:00,BTC,11427.29,11550.25,11298.88,11429.3,22758.2,259711904.03
2020-10-15 00:00:00,BTC,11429.3,11607.59,11269.05,11508.31,33044.49,377801262.9
2020-10-16 00:00:00,BTC,11508.31,11545.35,11224.89,11326.25,29300.16,332320579.31
2020-10-17 00:00:00,BTC,11326.25,11410.01,11270.69,11367.65,9901.25,112306061.3
2020-10-18 00:00:00,BTC,11367.65,11513.68,11357.25,11513.33,11528.41,131886570.58
2020-10-19 00:00:00,BTC,11513.33,11821.95,11417.11,11756.88,39224.67,456404609.75
2020-10-20 00:00:00,BTC,11756.88,12047.73,11688.39,11921.78,48504.61,576128149.71
2020-10-21 00:00:00,BTC,11921.78,13236.39,11900.51,12813.11,103080.18,1296152945.69
2020-10-22 00:00:00,BTC,12813.11,13197.69,12700.74,12990.25,57124.85,739591002.3
2020-10-23 00:00:00,BTC,12990.25,13031.82,12732.62,12937.2,32269.84,416662855.54
2020-10-24 00:00:00,BTC,12937.2,13167.31,12886.47,13126.13,20932.05,273005904.67
2020-10-25 00:00:00,BTC,13126.13,13346.7,12910.39,13041.21,28208.48,368884232.62
2020-10-26 00:00:00,BTC,13041.21,13241.79,12797.05,13069.43,35322.99,460984686.3
2020-10-27 00:00:00,BTC,13069.43,13783.14,13060.64,13646.02,44978.37,603406480.39
2020-10-28 00:00:00,BTC,13646.02,13855.57,12906.15,13285.97,32501.89,434942187.78
2020-10-29 00:00:00,BTC,13285.97,13643.6,12985.56,13462.18,41497.54,555737562.11
2020-10-30 00:00:00,BTC,13462.18,13674.89,13132.53,13565.95,56364.21,756044940.71
2020-10-31 00:00:00,BTC,13565.95,14077.8,13432.24,13803.41,43579.77,600104833.89
2020-11-01 00:00:00,BTC,13803.41,13897.02,13630.22,13761.72,20841.63,286724152.06
2020-11-02 00:00:00,BTC,13761.72,13828.48,13221.65,13571.24,33465.17,453096297.52
2020-11-03 00:00:00,BTC,13571.24,14071.54,13300.84,14023.78,21969.7,300271386.78
2020-11-04 00:00:00,BTC,14023.78,14258.9,13539.13,14157.73,30406.02,423118194.37
2020-11-05 00:00:00,BTC,14157.73,15739.47,14114.37,15599.92,42121.25,625288741.44
